id,S148,S150
60557,False,False
60558,False,False
60559,False,False
60560,False,False
60561,False,False
60562,False,False
60563,False,False
60564,False,False
60565,False,False
60566,False,False
60567,False,False
60568,False,False
60569,False,False
60570,False,False
60571,False,False
60572,False,False
60573,False,False
60574,False,False
60575,False,False
60576,False,False
60577,False,False
60578,False,False
60579,False,False
60580,False,False
60581,False,False
60582,False,False
60583,False,False
60584,False,False
60585,False,False
60586,False,False
60587,False,False
60588,False,False
60589,False,False
60590,False,False
60591,False,False
60592,False,False
60593,False,False
60594,False,False
60595,False,False
60596,False,False
60597,False,False
60598,False,False
60599,False,False
60600,False,False
60601,False,False
60602,False,False
60603,False,False
60604,False,False
60605,False,False
60606,False,False
60607,False,False
60608,False,False
60609,False,False
60610,False,False
60611,False,False
60612,False,False
60613,False,False
60614,False,False
60615,False,False
60616,False,False
60617,False,False
60618,False,False
60619,False,False
60620,False,False
60621,False,False
60622,False,False
60623,False,False
60624,False,False
60625,False,False
60626,False,False
60627,False,False
60628,False,False
60629,False,False
60630,False,False
60631,False,False
60632,False,False
60633,False,False
60634,False,False
60635,False,False
60636,False,False
60637,False,False
60638,False,False
60639,False,False
60640,False,False
60641,False,False
60642,False,False
60643,False,False
60644,False,False
60645,False,False
60646,False,False
60647,False,False
60648,False,False
60649,False,False
60650,False,False
60651,False,False
60652,False,False
60653,False,False
60654,False,False
60655,False,False
60656,False,False
60657,False,False
60658,False,False
60659,False,False
60660,False,False
60661,False,False
60662,False,False
60663,False,False
60664,False,False
60665,False,False
60666,False,False
60667,False,False
60668,False,False
60669,False,False
60670,False,False
60671,False,False
60672,False,False
60673,False,False
60674,False,False
60675,False,False
60676,False,False
60677,False,False
60678,False,False
60679,False,False
60680,False,False
60681,False,False
60682,False,False
60683,False,False
60684,False,False
60685,False,False
60686,False,False
60687,False,False
60688,False,False
60689,False,False
60690,False,False
60691,False,False
60692,False,False
60693,False,False
60694,False,False
60695,False,False
60696,False,False
60697,False,False
60698,False,False
60699,False,False
60700,False,False
60701,False,False
60702,False,False
60703,False,False
60704,False,False
60705,False,False
60706,False,False
60707,False,False
60708,False,False
60709,False,False
60710,False,False
60711,False,False
60712,False,False
60713,False,False
60714,False,False
60715,False,False
60716,False,False
60717,False,False
60718,False,False
60719,False,False
60720,False,False
60721,False,False
60722,False,False
60723,False,False
60724,False,False
60725,False,False
60726,False,False
60727,False,False
60728,False,False
60729,False,False
60730,False,False
60731,False,False
60732,False,False
60733,False,False
60734,False,False
60735,False,False
60736,False,False
60737,False,False
60738,False,False
60739,False,False
60740,False,False
60741,False,False
60742,False,False
60743,False,False
60744,False,False
60745,False,False
60746,False,False
60747,False,False
60748,False,False
60749,False,False
60750,False,False
60751,False,False
60752,False,False
60753,False,False
60754,False,False
60755,False,False
60756,False,False
60757,False,False
60758,False,False
60759,False,False
60760,False,False
60761,False,False
60762,True,False
60763,False,False
60764,False,False
60765,False,False
60766,False,False
60767,False,False
60768,False,False
60769,False,False
60770,False,False
60771,False,False
60772,False,False
60773,False,False
60774,False,False
60775,False,False
60776,False,False
60777,False,False
60778,False,False
60779,False,False
60780,False,False
60781,False,False
60782,False,False
60783,False,False
60784,False,False
60785,False,False
60786,False,False
60787,False,False
60788,False,False
60789,False,False
60790,False,False
60791,False,False
60792,False,False
60793,False,False
60794,False,False
60795,False,False
60796,False,False
60797,False,False
60798,False,False
60799,False,False
60800,False,False
60801,False,False
60802,False,False
60803,False,False
60804,False,False
60805,False,False
60806,False,False
60807,False,False
60808,False,False
60809,False,False
60810,False,False
60811,False,False
60812,False,False
60813,False,False
60814,False,False
60815,False,False
60816,False,False
60817,False,False
60818,False,False
60819,False,False
60820,False,False
60821,False,False
60822,False,False
60823,False,False
60824,False,False
60825,False,False
60826,False,False
60827,False,False
60828,False,False
60829,False,False
60830,False,False
60831,False,False
60832,False,False
60833,False,False
60834,False,False
60835,False,False
60836,False,False
60837,False,False
60838,False,False
60839,False,False
60840,False,False
60841,False,False
60842,False,False
60843,False,False
60844,False,False
60845,False,False
60846,False,False
60847,False,False
60848,False,False
60849,False,False
60850,False,False
60851,False,False
60852,False,False
60853,False,False
60854,False,False
60855,False,False
60856,False,False
60857,False,False
60858,False,False
60859,False,False
60860,False,False
60861,False,False
60862,False,False
60863,False,False
60864,False,False
60865,False,False
60866,False,False
60867,False,False
60868,False,False
60869,False,False
60870,False,False
60871,False,False
60872,False,False
60873,False,False
60874,False,False
60875,False,False
60876,False,False
60877,False,False
60878,False,False
60879,False,False
60880,False,False
60881,False,False
60882,False,False
60883,False,False
60884,False,False
60885,False,False
60886,False,False
60887,False,False
60888,False,False
60889,False,False
60890,False,False
60891,False,False
60892,False,False
60893,False,False
60894,False,False
60895,False,False
60896,False,False
60897,False,False
60898,False,False
60899,False,False
60900,False,False
60901,False,False
60902,False,False
60903,False,False
60904,False,False
60905,False,False
60906,False,False
60907,False,False
60908,False,False
60909,False,False
60910,False,False
60911,False,False
60912,False,False
60913,False,False
60914,False,False
60915,False,False
60916,False,False
60917,False,False
60918,False,False
60919,False,False
60920,False,False
60921,False,False
60922,False,False
60923,False,False
60924,False,False
60925,False,False
60926,False,False
60927,False,False
60928,False,False
60929,False,False
60930,False,False
60931,False,False
60932,False,False
60933,False,False
60934,False,False
60935,False,False
60936,False,False
60937,False,False
60938,False,False
60939,False,False
60940,False,False
60941,False,False
60942,False,False
60943,False,False
60944,False,False
60945,False,False
60946,False,False
60947,False,False
60948,False,False
60949,False,False
60950,False,False
60951,False,False
60952,False,False
60953,False,False
60954,False,False
60955,False,False
60956,False,False
60957,False,False
60958,False,False
60959,False,False
60960,False,False
60961,False,False
60962,False,False
60963,False,False
60964,False,False
60965,False,False
60966,False,False
60967,False,False
60968,False,False
60969,False,False
60970,False,False
60971,False,False
60972,False,False
60973,False,False
60974,False,False
60975,False,False
60976,False,False
60977,False,False
60978,False,False
60979,False,False
60980,False,False
60981,False,False
60982,False,False
60983,False,False
60984,False,False
60985,False,False
60986,False,False
60987,False,False
60988,False,False
60989,False,False
60990,False,False
60991,False,False
60992,False,False
60993,False,False
60994,False,False
60995,False,False
60996,False,False
60997,False,False
60998,False,False
60999,False,False
61000,False,False
61001,False,False
61002,False,False
61003,False,False
61004,False,False
61005,False,False
61006,False,False
61007,False,False
61008,False,False
61009,False,False
61010,False,False
61011,False,False
61012,False,False
61013,False,False
61014,False,False
61015,False,False
61016,False,False
61017,False,False
61018,False,False
61019,False,False
61020,False,False
61021,False,False
61022,False,False
61023,False,False
61024,False,False
61025,False,False
61026,False,False
61027,False,False
61028,False,False
61029,False,False
61030,False,False
61031,False,False
61032,False,False
61033,False,True
61034,False,False
61035,False,False
61036,False,False
61037,False,False
61038,False,False
61039,False,False
61040,False,False
61041,False,False
61042,False,False
61043,False,False
61044,False,False
61045,False,False
61046,False,False
61047,False,False
61048,False,False
61049,False,False
61050,False,False
61051,False,False
61052,False,False
61053,False,False
61054,False,False
61055,False,False
61056,False,False
61057,False,False
61058,False,False
61059,False,False
61060,False,False
61061,False,False
